HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Synonyms	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:20868	ZBTB2	zinc finger and BTB domain containing 2	Approved	gene with protein product		KIAA1483, ZNF437, bA351K16.2	6q25.1	57621	ENSG00000181472	OTTHUMG00000015834	28	Zinc fingers C2H2-type
HGNC:21029	ZNF438	zinc finger protein 438	Approved	gene with protein product		bA330O11.1	10p11.23	220929	ENSG00000183621	OTTHUMG00000017904	28	Zinc fingers C2H2-type
HGNC:20873	ZNF439	zinc finger protein 439	Approved	gene with protein product		DKFZp571K0837	19p13.2	90594	ENSG00000171291	OTTHUMG00000156527	28	Zinc fingers C2H2-type
HGNC:13110	ZNF44	zinc finger protein 44	Approved	gene with protein product	ZNF58, ZNF55	KOX7, ZNF504	19p13.2	51710	ENSG00000197857	OTTHUMG00000156424	28	Zinc fingers C2H2-type
HGNC:20874	ZNF440	zinc finger protein 440	Approved	gene with protein product		FLJ37933	19p13.2	126070	ENSG00000171295	OTTHUMG00000156403	28	Zinc fingers C2H2-type
HGNC:20875	ZNF441	zinc finger protein 441	Approved	gene with protein product		FLJ38637	19p13.2	126068	ENSG00000197044	OTTHUMG00000154449	28	Zinc fingers C2H2-type
HGNC:20877	ZNF442	zinc finger protein 442	Approved	gene with protein product		FLJ14356	19p13.2	79973	ENSG00000198342	OTTHUMG00000156411	28	Zinc fingers C2H2-type
HGNC:20878	ZNF443	zinc finger protein 443	Approved	gene with protein product		ZK1	19p13.2	10224	ENSG00000180855	OTTHUMG00000156404	28	Zinc fingers C2H2-type
HGNC:16052	ZNF444	zinc finger protein 444	Approved	gene with protein product		ZSCAN17, FLJ11137, EZF2	19q13.43	55311	ENSG00000167685	OTTHUMG00000181761	28	Zinc fingers C2H2-type
HGNC:21018	ZNF445	zinc finger protein 445	Approved	gene with protein product	ZNF168	ZKSCAN15, ZSCAN47	3p21.31	353274	ENSG00000185219	OTTHUMG00000133042	28	Zinc fingers C2H2-type
HGNC:21036	ZNF446	zinc finger protein 446	Approved	gene with protein product		ZKSCAN20, FLJ20626, ZSCAN52	19q13.43	55663	ENSG00000083838	OTTHUMG00000183541	28	Zinc fingers C2H2-type
HGNC:21037	ZSCAN18	zinc finger and SCAN domain containing 18	Approved	gene with protein product	ZNF447	FLJ12895	19q13.43	65982	ENSG00000121413	OTTHUMG00000183451	28	Zinc fingers C2H2-type
HGNC:21039	ZNF449	zinc finger protein 449	Approved	gene with protein product		ZSCAN19, FLJ23614	Xq26.3	203523	ENSG00000173275	OTTHUMG00000022478	28	Zinc fingers C2H2-type
HGNC:13111	ZNF45	zinc finger protein 45	Approved	gene with protein product	ZNF13		19q13.2	7596	ENSG00000124459	OTTHUMG00000182189	28	Zinc fingers C2H2-type
HGNC:21143	ZBTB24	zinc finger and BTB domain containing 24	Approved	gene with protein product	ZNF450	KIAA0441, BIF1, PATZ2	6q21	9841	ENSG00000112365	OTTHUMG00000015349	28	Zinc fingers C2H2-type
HGNC:21091	ZNF451	zinc finger protein 451	Approved	gene with protein product		KIAA0576, COASTER, dJ417I1.1, KIAA1702	6p12.1	26036	ENSG00000112200	OTTHUMG00000014916	28	Zinc fingers C2H2-type
HGNC:21200	ZNF454	zinc finger protein 454	Approved	gene with protein product		FLJ37444	5q35.3	285676	ENSG00000178187	OTTHUMG00000130891	28	Zinc fingers C2H2-type
HGNC:13112	ZBTB25	zinc finger and BTB domain containing 25	Approved	gene with protein product	ZNF46, C14orf51	KUP	14q23.3	7597	ENSG00000089775	OTTHUMG00000141310	28	Zinc fingers C2H2-type
HGNC:21628	ZNF460	zinc finger protein 460	Approved	gene with protein product	ZNF272	HZF8	19q13.4	10794	ENSG00000197714	OTTHUMG00000183222	28	Zinc fingers C2H2-type
HGNC:21629	ZNF461	zinc finger protein 461	Approved	gene with protein product		GIOT-1, MGC33911	19q13.13	92283	ENSG00000197808	OTTHUMG00000180832	28	Zinc fingers C2H2-type
HGNC:21684	ZNF462	zinc finger protein 462	Approved	gene with protein product		DKFZP762N2316, KIAA1803, Zfp462	9q31.2	58499	ENSG00000148143	OTTHUMG00000020438	28	Zinc fingers C2H2-type
HGNC:17922	REPIN1	replication initiator 1	Approved	gene with protein product	ZNF464	RIP60, AP4, H_DJ0584D14.12, Zfp464	7q36.1	29803	ENSG00000214022	OTTHUMG00000158330	28	Zinc fingers C2H2-type
HGNC:23154	ZNF467	zinc finger protein 467	Approved	gene with protein product		EZI, Zfp467	7q36.1	168544	ENSG00000181444	OTTHUMG00000157883	28	Zinc fingers C2H2-type
HGNC:33105	ZNF468	zinc finger protein 468	Approved	gene with protein product			19q13.41	90333	ENSG00000204604	OTTHUMG00000182687	28	Zinc fingers C2H2-type
HGNC:23216	ZNF469	zinc finger protein 469	Approved	gene with protein product		KIAA1858	16q24.2	84627	ENSG00000225614	OTTHUMG00000173151	28	Zinc fingers C2H2-type
HGNC:22220	ZNF470	zinc finger protein 470	Approved	gene with protein product		CZF-1, FLJ26175	19q13.43	388566	ENSG00000197016	OTTHUMG00000182141	28	Zinc fingers C2H2-type
HGNC:23226	ZNF471	zinc finger protein 471	Approved	gene with protein product		KIAA1396, Z1971	19q13.43	57573	ENSG00000196263	OTTHUMG00000181943	28	Zinc fingers C2H2-type
HGNC:23239	ZNF473	zinc finger protein 473	Approved	gene with protein product		KIAA1141, DKFZP434N043, HZFP100	19q13.33	25888	ENSG00000142528	OTTHUMG00000183054	28	Zinc fingers C2H2-type
HGNC:23245	ZNF474	zinc finger protein 474	Approved	gene with protein product		4933409D10Rik, FLJ32921	5q23.2	133923	ENSG00000164185	OTTHUMG00000128911	28	Zinc fingers C2H2-type
HGNC:23328	ZFP1	ZFP1 zinc finger protein	Approved	gene with protein product		FLJ34243, ZNF475	16q23.1	162239	ENSG00000184517	OTTHUMG00000137602	28	Zinc fingers C2H2-type
HGNC:12860	ZBTB14	zinc finger and BTB domain containing 14	Approved	gene with protein product	ZFP161	ZNF478	18p11.31	7541	ENSG00000198081	OTTHUMG00000131563	28	Zinc fingers C2H2-type
HGNC:23258	ZNF479	zinc finger protein 479	Approved	gene with protein product		KR19	7p11.2	90827	ENSG00000185177	OTTHUMG00000156682	28	Zinc fingers C2H2-type
HGNC:13114	ZNF48	zinc finger protein 48	Approved	gene with protein product	ZNF553	DKFZp762K013, FLJ31751, MGC43952	16p11.2	197407	ENSG00000180035	OTTHUMG00000048195	28	Zinc fingers C2H2-type
HGNC:23305	ZNF480	zinc finger protein 480	Approved	gene with protein product		MGC32104	19q13.41	147657	ENSG00000198464	OTTHUMG00000157507	28	Zinc fingers C2H2-type
HGNC:23383	ZBTB26	zinc finger and BTB domain containing 26	Approved	gene with protein product	ZNF481		9q33.2	57684	ENSG00000171448	OTTHUMG00000020627	28	Zinc fingers C2H2-type
HGNC:16764	ZBTB6	zinc finger and BTB domain containing 6	Approved	gene with protein product	ZNF482	ZID	9q33.2	10773	ENSG00000186130	OTTHUMG00000020628	28	Zinc fingers C2H2-type
HGNC:23384	ZNF483	zinc finger protein 483	Approved	gene with protein product		ZKSCAN16, KIAA1962, ZSCAN48	9q31.3	158399	ENSG00000173258	OTTHUMG00000020490	28	Zinc fingers C2H2-type
HGNC:23385	ZNF484	zinc finger protein 484	Approved	gene with protein product		BA526D8.4, FLJ33884	9q22.31	83744	ENSG00000127081	OTTHUMG00000020236	28	Zinc fingers C2H2-type
HGNC:23440	ZNF485	zinc finger protein 485	Approved	gene with protein product			10q11.21	220992	ENSG00000198298	OTTHUMG00000018040	28	Zinc fingers C2H2-type
HGNC:20807	ZNF486	zinc finger protein 486	Approved	gene with protein product	KRBO2	MGC2396	19p12	90649	ENSG00000256229	OTTHUMG00000179731	28	Zinc fingers C2H2-type
HGNC:23488	ZNF487	zinc finger protein 487	Approved	gene with protein product	KRBO1, ZNF487P		10q11.21	642819	ENSG00000243660	OTTHUMG00000185507	28	Zinc fingers C2H2-type
HGNC:23535	ZNF488	zinc finger protein 488	Approved	gene with protein product		FLJ32104	10q11.22	118738	ENSG00000265763	OTTHUMG00000188322	28	Zinc fingers C2H2-type
HGNC:23705	ZNF490	zinc finger protein 490	Approved	gene with protein product		KIAA1198	19p13.2-p13.13	57474	ENSG00000188033	OTTHUMG00000156398	28	Zinc fingers C2H2-type
HGNC:23706	ZNF491	zinc finger protein 491	Approved	gene with protein product		FLJ34791	19p13.2	126069	ENSG00000177599	OTTHUMG00000156529	28	Zinc fingers C2H2-type
HGNC:23707	ZNF492	zinc finger protein 492	Approved	gene with protein product	ZNF115	KIAA1473	19p13.11	57615	ENSG00000229676	OTTHUMG00000182987	28	Zinc fingers C2H2-type
HGNC:23708	ZNF493	zinc finger protein 493	Approved	gene with protein product		FLJ36504	19p12	284443	ENSG00000196268	OTTHUMG00000141297	28	Zinc fingers C2H2-type
HGNC:23709	ZSCAN4	zinc finger and SCAN domain containing 4	Approved	gene with protein product	ZNF494	FLJ35105	19q13.43	201516	ENSG00000180532	OTTHUMG00000183474	28	Zinc fingers C2H2-type
HGNC:23710	ZSCAN5A	zinc finger and SCAN domain containing 5A	Approved	gene with protein product	ZNF495, ZSCAN5	MGC4161	19q13.43	79149	ENSG00000131848	OTTHUMG00000181883	28	Zinc fingers C2H2-type
HGNC:34246	ZSCAN5B	zinc finger and SCAN domain containing 5B	Approved	gene with protein product		ZNF495B, ZNF371	19q13.43	342933	ENSG00000197213	OTTHUMG00000181827	28	Zinc fingers C2H2-type
HGNC:34294	ZSCAN5C	zinc finger and SCAN domain containing 5C	Approved	gene with protein product	ZSCAN5CP	ZNF495C	19q13.43	649137	ENSG00000204532	OTTHUMG00000167475	28	Zinc fingers C2H2-type
HGNC:37706	ZSCAN5DP	zinc finger and SCAN domain containing 5D pseudogene	Approved	pseudogene	ZSCAN5DP, ZSCAN5D	ZNF495D	19q13.43	646698	ENSG00000267908	OTTHUMG00000183254	28	Zinc fingers C2H2-type
HGNC:23713	ZNF496	zinc finger protein 496	Approved	gene with protein product		ZKSCAN17, MGC15548, ZSCAN49	1q44	84838	ENSG00000162714	OTTHUMG00000041164	28	Zinc fingers C2H2-type
HGNC:23714	ZNF497	zinc finger protein 497	Approved	gene with protein product		FLJ44773	19q13.43	162968	ENSG00000174586	OTTHUMG00000183510	28	Zinc fingers C2H2-type
HGNC:21961	ZSCAN25	zinc finger and SCAN domain containing 25	Approved	gene with protein product	ZNF498	FLJ32468	7q22.1	221785	ENSG00000197037	OTTHUMG00000074055	28	Zinc fingers C2H2-type
HGNC:23715	ZBTB45	zinc finger and BTB domain containing 45	Approved	gene with protein product	ZNF499	FLJ14486	19q13.43	84878	ENSG00000119574	OTTHUMG00000183545	28	Zinc fingers C2H2-type
HGNC:4929	ZSCAN22	zinc finger and SCAN domain containing 22	Approved	gene with protein product	ZNF50, HKR2		19q13.43	342945	ENSG00000182318	OTTHUMG00000183463	28	Zinc fingers C2H2-type
HGNC:23716	ZNF500	zinc finger protein 500	Approved	gene with protein product		ZKSCAN18, KIAA0557, ZSCAN50	16p13.3	26048	ENSG00000103199	OTTHUMG00000176543	28	Zinc fingers C2H2-type
HGNC:23717	ZNF501	zinc finger protein 501	Approved	gene with protein product	ZNF52	MGC21738	3p21.31	115560	ENSG00000186446	OTTHUMG00000133048	28	Zinc fingers C2H2-type
HGNC:23718	ZNF502	zinc finger protein 502	Approved	gene with protein product		FLJ14855, FLJ12515	3p21.31	91392	ENSG00000196653	OTTHUMG00000133086	28	Zinc fingers C2H2-type
HGNC:23589	ZNF503	zinc finger protein 503	Approved	gene with protein product		FLJ45745, MGC2555, Nlz2	10q22.2	84858	ENSG00000165655	OTTHUMG00000018526	28	Zinc fingers C2H2-type
HGNC:23780	ZNF506	zinc finger protein 506	Approved	gene with protein product		DKFZp761G1812	19p13.11	440515	ENSG00000081665	OTTHUMG00000182367	28	Zinc fingers C2H2-type
HGNC:23783	ZNF507	zinc finger protein 507	Approved	gene with protein product		KIAA1084	19q13.12	22847	ENSG00000168813	OTTHUMG00000180220	28	Zinc fingers C2H2-type
HGNC:23803	ADNP2	ADNP homeobox 2	Approved	gene with protein product	ZNF508	KIAA0863	18q23	22850	ENSG00000101544	OTTHUMG00000172535	28	Zinc fingers C2H2-type
HGNC:19883	ZBTB49	zinc finger and BTB domain containing 49	Approved	gene with protein product	ZNF509	FLJ38559	4p16.3	166793	ENSG00000168826	OTTHUMG00000090325	28	Zinc fingers C2H2-type
HGNC:1001	BCL6	BCL6 transcription repressor	Approved	gene with protein product	ZNF51	ZBTB27, LAZ3, BCL5, BCL6A	3q27.3	604	ENSG00000113916	OTTHUMG00000156441	28	Zinc fingers C2H2-type
HGNC:29161	ZNF510	zinc finger protein 510	Approved	gene with protein product		KIAA0972	9q22.33	22869	ENSG00000081386	OTTHUMG00000020303	28	Zinc fingers C2H2-type
HGNC:28445	ZNF511	zinc finger protein 511	Approved	gene with protein product		MGC30006	10q26.3	118472	ENSG00000198546	OTTHUMG00000019317	28	Zinc fingers C2H2-type
HGNC:29380	ZNF512	zinc finger protein 512	Approved	gene with protein product		KIAA1805	2p23.3	84450	ENSG00000243943	OTTHUMG00000097786	28	Zinc fingers C2H2-type
HGNC:26498	ZNF513	zinc finger protein 513	Approved	gene with protein product		FLJ32203, RP58	2p23.3	130557	ENSG00000163795	OTTHUMG00000097783	28	Zinc fingers C2H2-type
HGNC:25894	ZNF514	zinc finger protein 514	Approved	gene with protein product		FLJ14457	2q11.1	84874	ENSG00000144026	OTTHUMG00000130391	28	Zinc fingers C2H2-type
HGNC:28510	GLIS3	GLIS family zinc finger 3	Approved	gene with protein product	ZNF515	MGC33662	9p24.2	169792	ENSG00000107249	OTTHUMG00000019463	28	Zinc fingers C2H2-type
HGNC:28990	ZNF516	zinc finger protein 516	Approved	gene with protein product		HsT287, KIAA0222	18q23	9658	ENSG00000101493	OTTHUMG00000165995	28	Zinc fingers C2H2-type
HGNC:27984	ZNF517	zinc finger protein 517	Approved	gene with protein product			8q24.3	340385	ENSG00000197363	OTTHUMG00000165199	28	Zinc fingers C2H2-type
HGNC:29009	ZNF518A	zinc finger protein 518A	Approved	gene with protein product	ZNF518	KIAA0335	10q24.1	9849	ENSG00000177853	OTTHUMG00000018828	28	Zinc fingers C2H2-type
HGNC:29365	ZNF518B	zinc finger protein 518B	Approved	gene with protein product		KIAA1729	4p16.1	85460	ENSG00000178163	OTTHUMG00000160060	28	Zinc fingers C2H2-type
HGNC:30574	ZNF519	zinc finger protein 519	Approved	gene with protein product		HsT2362, FLJ36809	18p11.21	162655	ENSG00000175322	OTTHUMG00000182055	28	Zinc fingers C2H2-type
HGNC:24605	ZNF521	zinc finger protein 521	Approved	gene with protein product		EHZF, Evi3	18q11.2	25925	ENSG00000198795	OTTHUMG00000179511	28	Zinc fingers C2H2-type
HGNC:28322	ZNF524	zinc finger protein 524	Approved	gene with protein product		MGC23143	19q13.43	147807	ENSG00000171443	OTTHUMG00000180859	28	Zinc fingers C2H2-type
HGNC:29423	ZNF525	zinc finger protein 525	Approved	gene with protein product		KIAA1979	19q13.42	170958	ENSG00000203326	OTTHUMG00000158277	28	Zinc fingers C2H2-type
HGNC:29415	ZNF526	zinc finger protein 526	Approved	gene with protein product		KIAA1951, MGC4267	19q13.31	116115	ENSG00000167625	OTTHUMG00000182785	28	Zinc fingers C2H2-type
HGNC:29385	ZNF527	zinc finger protein 527	Approved	gene with protein product		KIAA1829	19q13.12	84503	ENSG00000189164	OTTHUMG00000048173	28	Zinc fingers C2H2-type
HGNC:29384	ZNF528	zinc finger protein 528	Approved	gene with protein product		KIAA1827	19q13.41	84436	ENSG00000167555	OTTHUMG00000156494	28	Zinc fingers C2H2-type
HGNC:29328	ZNF529	zinc finger protein 529	Approved	gene with protein product		KIAA1615	19q13.12	57711	ENSG00000186020	OTTHUMG00000180714	28	Zinc fingers C2H2-type
HGNC:29297	ZNF530	zinc finger protein 530	Approved	gene with protein product		KIAA1508	19q13.43	348327	ENSG00000183647	OTTHUMG00000183469	28	Zinc fingers C2H2-type
HGNC:29312	ZFP14	ZFP14 zinc finger protein	Approved	gene with protein product		KIAA1559, ZNF531	19q13.13	57677	ENSG00000142065	OTTHUMG00000180675	28	Zinc fingers C2H2-type
HGNC:30940	ZNF532	zinc finger protein 532	Approved	gene with protein product		FLJ10697	18q21.32	55205	ENSG00000074657	OTTHUMG00000132759	28	Zinc fingers C2H2-type
HGNC:26337	ZNF534	zinc finger protein 534	Approved	gene with protein product	KRBO3	FLJ25344	19q13.41	147658	ENSG00000198633	OTTHUMG00000156493	28	Zinc fingers C2H2-type
HGNC:29025	ZNF536	zinc finger protein 536	Approved	gene with protein product		KIAA0390	19q13.11	9745	ENSG00000198597	OTTHUMG00000182112	28	Zinc fingers C2H2-type
HGNC:30700	TSHZ3	teashirt zinc finger homeobox 3	Approved	gene with protein product	ZNF537	KIAA1474, TSH3	19q12	57616	ENSG00000121297	OTTHUMG00000150184	28	Zinc fingers C2H2-type
HGNC:16763	ZBTB32	zinc finger and BTB domain containing 32	Approved	gene with protein product		TZFP, FAZF, FAXF, Rog, ZNF538	19q13.12	27033	ENSG00000011590	OTTHUMG00000048118	28	Zinc fingers C2H2-type
HGNC:25331	ZNF540	zinc finger protein 540	Approved	gene with protein product		DKFZp547B0714	19q13.13	163255	ENSG00000171817	OTTHUMG00000182053	28	Zinc fingers C2H2-type
HGNC:25294	ZNF541	zinc finger protein 541	Approved	gene with protein product		DKFZp434I1930	19q13.33	84215	ENSG00000118156	OTTHUMG00000141262	28	Zinc fingers C2H2-type
HGNC:25393	ZNF542P	zinc finger protein 542, pseudogene	Approved	pseudogene	ZNF542	DKFZp686B2197	19q13.43	147947	ENSG00000240225	OTTHUMG00000140382	28	Zinc fingers C2H2-type
HGNC:25281	ZNF543	zinc finger protein 543	Approved	gene with protein product		DKFZp434H055	19q13.43	125919	ENSG00000178229	OTTHUMG00000183243	28	Zinc fingers C2H2-type
HGNC:16759	ZNF544	zinc finger protein 544	Approved	gene with protein product		AF020591	19q13.43	27300	ENSG00000198131	OTTHUMG00000183458	28	Zinc fingers C2H2-type
HGNC:28682	ZFP82	ZFP82 zinc finger protein	Approved	gene with protein product	ZNF545	MGC45380, KIAA1948	19q13.13	284406	ENSG00000181007	OTTHUMG00000048146	28	Zinc fingers C2H2-type
HGNC:28671	ZNF546	zinc finger protein 546	Approved	gene with protein product	ZNF49	MGC43537	19q13.2	339327	ENSG00000187187	OTTHUMG00000182578	28	Zinc fingers C2H2-type
HGNC:26432	ZNF547	zinc finger protein 547	Approved	gene with protein product		FLJ31100	19q13.43	284306	ENSG00000152433	OTTHUMG00000183246	28	Zinc fingers C2H2-type
HGNC:26561	ZNF548	zinc finger protein 548	Approved	gene with protein product		FLJ32932	19q13.43	147694	ENSG00000188785	OTTHUMG00000183281	28	Zinc fingers C2H2-type
HGNC:26632	ZNF549	zinc finger protein 549	Approved	gene with protein product		FLJ34917	19q13.43	256051	ENSG00000121406	OTTHUMG00000183465	28	Zinc fingers C2H2-type
HGNC:28643	ZNF550	zinc finger protein 550	Approved	gene with protein product		MGC41917	19q13.43	162972	ENSG00000251369	OTTHUMG00000133709	28	Zinc fingers C2H2-type
HGNC:25108	ZNF551	zinc finger protein 551	Approved	gene with protein product		DKFZp686H1038	19q13.43	90233	ENSG00000204519	OTTHUMG00000183470	28	Zinc fingers C2H2-type
HGNC:26135	ZNF552	zinc finger protein 552	Approved	gene with protein product		FLJ21603	19q13.43	79818	ENSG00000178935	OTTHUMG00000183478	28	Zinc fingers C2H2-type
HGNC:26629	ZNF554	zinc finger protein 554	Approved	gene with protein product		FLJ34817	19p13.3	115196	ENSG00000172006	OTTHUMG00000180493	28	Zinc fingers C2H2-type
HGNC:28382	ZNF555	zinc finger protein 555	Approved	gene with protein product		MGC26707	19p13.3	148254	ENSG00000186300	OTTHUMG00000180500	28	Zinc fingers C2H2-type
HGNC:25669	ZNF556	zinc finger protein 556	Approved	gene with protein product		FLJ11637	19p13.3	80032	ENSG00000172000	OTTHUMG00000180501	28	Zinc fingers C2H2-type
HGNC:28632	ZNF557	zinc finger protein 557	Approved	gene with protein product		MGC4054	19p13.2	79230	ENSG00000130544	OTTHUMG00000181977	28	Zinc fingers C2H2-type
HGNC:26422	ZNF558	zinc finger protein 558	Approved	gene with protein product		FLJ30932	19p13.2	148156	ENSG00000167785	OTTHUMG00000182196	28	Zinc fingers C2H2-type
HGNC:28197	ZNF559	zinc finger protein 559	Approved	gene with protein product		MGC13105	19p13.2	84527	ENSG00000188321	OTTHUMG00000179942	28	Zinc fingers C2H2-type
HGNC:13124	ZNF56	zinc finger protein 56	Approved	unknown	ZNF742		19p13.1	7608			28	Zinc fingers C2H2-type
HGNC:26484	ZNF560	zinc finger protein 560	Approved	gene with protein product		FLJ31986	19p13.2	147741	ENSG00000198028	OTTHUMG00000180130	28	Zinc fingers C2H2-type
HGNC:28684	ZNF561	zinc finger protein 561	Approved	gene with protein product		MGC45408	19p13.2	93134	ENSG00000171469	OTTHUMG00000157054	28	Zinc fingers C2H2-type
HGNC:25950	ZNF562	zinc finger protein 562	Approved	gene with protein product		FLJ20079	19p13.2	54811	ENSG00000171466	OTTHUMG00000180205	28	Zinc fingers C2H2-type
HGNC:30498	ZNF563	zinc finger protein 563	Approved	gene with protein product		FLJ34797	19p13.2	147837	ENSG00000188868	OTTHUMG00000156413	28	Zinc fingers C2H2-type
HGNC:31106	ZNF564	zinc finger protein 564	Approved	gene with protein product		MGC26914	19p13.2	163050	ENSG00000249709	OTTHUMG00000156418	28	Zinc fingers C2H2-type
HGNC:26726	ZNF565	zinc finger protein 565	Approved	gene with protein product		FLJ36991	19q13.12	147929	ENSG00000196357	OTTHUMG00000180508	28	Zinc fingers C2H2-type
HGNC:25919	ZNF566	zinc finger protein 566	Approved	gene with protein product		FLJ14779, MGC12515	19q13.12	84924	ENSG00000186017	OTTHUMG00000048148	28	Zinc fingers C2H2-type
HGNC:28696	ZNF567	zinc finger protein 567	Approved	gene with protein product		MGC45586	19q13.12	163081	ENSG00000189042	OTTHUMG00000180898	28	Zinc fingers C2H2-type
HGNC:25392	ZNF568	zinc finger protein 568	Approved	gene with protein product		DKFZp686B0797	19q13.12	374900	ENSG00000198453	OTTHUMG00000048160	28	Zinc fingers C2H2-type
